id	family	shape	projection	workloadIdentity	outcome	rowCount	digest	latencyNanos	hitGraphIds	inputSourceCount	resetMode	graphWorkUnits	filteredNodeLimitFastPathExecutions	generalFallbackExecutions
or-four-broad-rows-24	multi-keyword	or-four-broad-rows-24	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	15539583	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-24	multi-keyword	or-four-broad-distinct-24	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	159474458	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-25	multi-keyword	or-four-broad-rows-25	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	16397250	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-25	multi-keyword	or-four-broad-distinct-25	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	161295792	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-26	multi-keyword	or-four-broad-rows-26	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	15921334	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-26	multi-keyword	or-four-broad-distinct-26	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	159855875	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-27	multi-keyword	or-four-broad-rows-27	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	14991625	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-27	multi-keyword	or-four-broad-distinct-27	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	161741834	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-28	multi-keyword	or-four-broad-rows-28	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	14967500	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-28	multi-keyword	or-four-broad-distinct-28	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	159618458	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-29	multi-keyword	or-four-broad-rows-29	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	15390500	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-29	multi-keyword	or-four-broad-distinct-29	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	163660625	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-30	multi-keyword	or-four-broad-rows-30	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	14070917	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-30	multi-keyword	or-four-broad-distinct-30	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	158909458	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-31	multi-keyword	or-four-broad-rows-31	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	14852750	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-31	multi-keyword	or-four-broad-distinct-31	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	157782083	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-32	multi-keyword	or-four-broad-rows-32	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	14647959	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-32	multi-keyword	or-four-broad-distinct-32	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	161145000	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-33	multi-keyword	or-four-broad-rows-33	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	14439250	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-33	multi-keyword	or-four-broad-distinct-33	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	157906375	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-34	multi-keyword	or-four-broad-rows-34	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	10702584	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-34	multi-keyword	or-four-broad-distinct-34	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	145740500	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-35	multi-keyword	or-four-broad-rows-35	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	14561042	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-35	multi-keyword	or-four-broad-distinct-35	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	141218417	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-36	multi-keyword	or-four-broad-rows-36	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	11453083	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-36	multi-keyword	or-four-broad-distinct-36	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	141117084	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-37	multi-keyword	or-four-broad-rows-37	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	14565458	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-37	multi-keyword	or-four-broad-distinct-37	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	139565708	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-38	multi-keyword	or-four-broad-rows-38	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	12943750	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-38	multi-keyword	or-four-broad-distinct-38	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	133034959	fixture-android-00	64	per-query-cold	57697051	1	0
or-four-broad-rows-39	multi-keyword	or-four-broad-rows-39	properties	3489777e91cc6a682479d8656ba97b33b9af0613d36efea0348a00e8ce5c5abc	success	200	140b3076907f55b10242b5bc310882d929d3aa5e851f9a44e1998729856bd8ad	13522042	fixture-android-00	64	per-query-cold	1152827	1	0
or-four-broad-distinct-39	multi-keyword	or-four-broad-distinct-39	distinct-properties	586913a4fdb2e9a5cae57d17f3c17f148e9b5c4ed35d337d7fb97d9cb512a2bb	success	200	49cffd06880788859569587f8f77a604a22e71ac9a1df0c256c4a8ac5db7f0a8	142110916	fixture-android-00	64	per-query-cold	57697051	1	0
